===============================================================================
Id,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,RSIMACDMultiTF,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000001.XSHE,000001.XSHE
            - 2019-03-04 23:59:59.999989: 1107969.0500000003
            - 2019-03-05 23:59:59.999989: 1113723.0500000003
            - 2019-03-06 23:59:59.999989: 1115368.0500000003
            - 2019-03-07 23:59:59.999989: 1087410.0500000003
            - 2019-03-08 23:59:59.999989: 1061582.1500000001
            - 2019-03-11 23:59:59.999989: 1061582.1500000001
            - 2019-03-12 23:59:59.999989: 1061582.1500000001
            - 2019-03-13 23:59:59.999989: 1061582.1500000001
            - 2019-03-14 23:59:59.999989: 1061582.1500000001
            - 2019-03-15 23:59:59.999989: 1061582.1500000001
            - 2019-03-18 23:59:59.999989: 1061582.1500000001
            - 2019-03-19 23:59:59.999989: 1061582.1500000001
            - 2019-03-20 23:59:59.999989: 1061582.1500000001
            - 2019-03-21 23:59:59.999989: 1061582.1500000001
            - 2019-03-22 23:59:59.999989: 1061582.1500000001
            - 2019-03-25 23:59:59.999989: 1061582.1500000001
            - 2019-03-26 23:59:59.999989: 1061582.1500000001
            - 2019-03-27 23:59:59.999989: 1061582.1500000001
            - 2019-03-28 23:59:59.999989: 1061582.1500000001
            - 2019-03-29 23:59:59.999989: 1061582.1500000001
            - 2019-04-01 23:59:59.999989: 1061582.1500000001
            - 2019-04-02 23:59:59.999989: 1061582.1500000001
            - 2019-04-03 23:59:59.999989: 1061582.1500000001
            - 2019-04-04 23:59:59.999989: 1061582.1500000001
            - 2019-04-08 23:59:59.999989: 1061582.1500000001
            - 2019-04-09 23:59:59.999989: 1061582.1500000001
            - 2019-04-10 23:59:59.999989: 1061582.1500000001
            - 2019-04-11 23:59:59.999989: 1061582.1500000001
            - 2019-04-12 23:59:59.999989: 1061582.1500000001
            - 2019-04-15 23:59:59.999989: 1061582.1500000001
            - 2019-04-16 23:59:59.999989: 1061582.1500000001
            - 2019-04-17 23:59:59.999989: 1061582.1500000001
            - 2019-04-18 23:59:59.999989: 1061582.1500000001
            - 2019-04-19 23:59:59.999989: 1061582.1500000001
            - 2019-04-22 23:59:59.999989: 1061582.1500000001
            - 2019-04-23 23:59:59.999989: 1061582.1500000001
            - 2019-04-24 23:59:59.999989: 1061582.1500000001
            - 2019-04-25 23:59:59.999989: 1061582.1500000001
            - 2019-04-26 23:59:59.999989: 1061582.1500000001
            - 2019-04-29 23:59:59.999989: 1061582.1500000001
            - 2019-04-30 23:59:59.999989: 1061582.1500000001
            - 2019-05-06 23:59:59.999989: 1061582.1500000001
            - 2019-05-07 23:59:59.999989: 1061582.1500000001
            - 2019-05-08 23:59:59.999989: 1061582.1500000001
            - 2019-05-09 23:59:59.999989: 1061582.1500000001
            - 2019-05-10 23:59:59.999989: 1061582.1500000001
            - 2019-05-13 23:59:59.999989: 1061582.1500000001
            - 2019-05-14 23:59:59.999989: 1061582.1500000001
            - 2019-05-15 23:59:59.999989: 1061582.1500000001
            - 2019-05-16 23:59:59.999989: 1061582.1500000001
            - 2019-05-17 23:59:59.999989: 1061582.1500000001
            - 2019-05-20 23:59:59.999989: 1061582.1500000001
            - 2019-05-21 23:59:59.999989: 1061582.1500000001
            - 2019-05-22 23:59:59.999989: 1061582.1500000001
            - 2019-05-23 23:59:59.999989: 1061582.1500000001
            - 2019-05-24 23:59:59.999989: 1061582.1500000001
            - 2019-05-27 23:59:59.999989: 1061582.1500000001
            - 2019-05-28 23:59:59.999989: 1061582.1500000001
            - 2019-05-29 23:59:59.999989: 1061582.1500000001
            - 2019-05-30 23:59:59.999989: 1061582.1500000001
            - 2019-05-31 23:59:59.999989: 1061582.1500000001
            - 2019-06-03 23:59:59.999989: 1061582.1500000001
            - 2019-06-04 23:59:59.999989: 1061582.1500000001
            - 2019-06-05 23:59:59.999989: 1061582.1500000001
            - 2019-06-06 23:59:59.999989: 1061582.1500000001
            - 2019-06-10 23:59:59.999989: 1061582.1500000001
            - 2019-06-11 23:59:59.999989: 1087076.1500000001
            - 2019-06-12 23:59:59.999989: 1080496.1500000001
            - 2019-06-13 23:59:59.999989: 1082141.1500000001
            - 2019-06-14 23:59:59.999989: 1073923.1500000001
            - 2019-06-17 23:59:59.999989: 1088721.1500000001
            - 2019-06-18 23:59:59.999989: 1099417.1500000001
            - 2019-06-19 23:59:59.999989: 1121621.1500000001
            - 2019-06-20 23:59:59.999989: 1181653.1500000001
            - 2019-06-21 23:59:59.999989: 1168500.1500000001
            - 2019-06-24 23:59:59.999989: 1172609.1500000001
            - 2019-06-25 23:59:59.999989: 1124906.6
            - 2019-06-26 23:59:59.999989: 1124906.6
            - 2019-06-27 23:59:59.999989: 1124906.6
            - 2019-06-28 23:59:59.999989: 1124906.6
            - 2019-07-01 23:59:59.999989: 1124906.6
            - 2019-07-02 23:59:59.999989: 1124906.6
            - 2019-07-03 23:59:59.999989: 1124906.6
            - 2019-07-04 23:59:59.999989: 1124906.6
            - 2019-07-05 23:59:59.999989: 1124906.6
            - 2019-07-08 23:59:59.999989: 1124906.6
            - 2019-07-09 23:59:59.999989: 1124906.6
            - 2019-07-10 23:59:59.999989: 1124906.6
            - 2019-07-11 23:59:59.999989: 1124906.6
            - 2019-07-12 23:59:59.999989: 1124906.6
            - 2019-07-15 23:59:59.999989: 1124906.6
            - 2019-07-16 23:59:59.999989: 1124906.6
            - 2019-07-17 23:59:59.999989: 1124906.6
            - 2019-07-18 23:59:59.999989: 1124906.6
            - 2019-07-19 23:59:59.999989: 1124906.6
            - 2019-07-22 23:59:59.999989: 1124906.6
            - 2019-07-23 23:59:59.999989: 1124906.6
            - 2019-07-24 23:59:59.999989: 1124906.6
            - 2019-07-25 23:59:59.999989: 1124906.6
            - 2019-07-26 23:59:59.999989: 1124906.6
            - 2019-07-29 23:59:59.999989: 1124906.6
            - 2019-07-30 23:59:59.999989: 1124906.6
            - 2019-07-31 23:59:59.999989: 1124906.6
            - 2019-08-01 23:59:59.999989: 1124906.6
            - 2019-08-02 23:59:59.999989: 1124906.6
            - 2019-08-05 23:59:59.999989: 1124906.6
            - 2019-08-06 23:59:59.999989: 1124906.6
            - 2019-08-07 23:59:59.999989: 1124906.6
            - 2019-08-08 23:59:59.999989: 1124906.6
            - 2019-08-09 23:59:59.999989: 1124906.6
            - 2019-08-12 23:59:59.999989: 1124906.6
            - 2019-08-13 23:59:59.999989: 1124906.6
            - 2019-08-14 23:59:59.999989: 1124906.6
            - 2019-08-15 23:59:59.999989: 1124906.6
            - 2019-08-16 23:59:59.999989: 1124906.6
            - 2019-08-19 23:59:59.999989: 1124906.6
            - 2019-08-20 23:59:59.999989: 1124906.6
            - 2019-08-21 23:59:59.999989: 1124906.6
            - 2019-08-22 23:59:59.999989: 1124906.6
            - 2019-08-23 23:59:59.999989: 1124906.6
            - 2019-08-26 23:59:59.999989: 1124906.6
            - 2019-08-27 23:59:59.999989: 1124906.6
            - 2019-08-28 23:59:59.999989: 1124906.6
            - 2019-08-29 23:59:59.999989: 1124906.6
            - 2019-08-30 23:59:59.999989: 1124906.6
            - 2019-09-02 23:59:59.999989: 1124906.6
            - 2019-09-03 23:59:59.999989: 1124906.6
            - 2019-09-04 23:59:59.999989: 1124906.6
            - 2019-09-05 23:59:59.999989: 1124906.6
            - 2019-09-06 23:59:59.999989: 1124906.6
            - 2019-09-09 23:59:59.999989: 1124906.6
            - 2019-09-10 23:59:59.999989: 1124906.6
            - 2019-09-11 23:59:59.999989: 1124906.6
            - 2019-09-12 23:59:59.999989: 1124906.6
            - 2019-09-16 23:59:59.999989: 1124906.6
            - 2019-09-17 23:59:59.999989: 1124906.6
            - 2019-09-18 23:59:59.999989: 1124906.6
            - 2019-09-19 23:59:59.999989: 1124906.6
            - 2019-09-20 23:59:59.999989: 1124906.6
            - 2019-09-23 23:59:59.999989: 1124906.6
            - 2019-09-24 23:59:59.999989: 1124906.6
            - 2019-09-25 23:59:59.999989: 1124906.6
            - 2019-09-26 23:59:59.999989: 1124906.6
            - 2019-09-27 23:59:59.999989: 1124906.6
            - 2019-09-30 23:59:59.999989: 1124906.6
            - 2019-10-08 23:59:59.999989: 1124906.6
            - 2019-10-09 23:59:59.999989: 1124906.6
            - 2019-10-10 23:59:59.999989: 1124906.6
            - 2019-10-11 23:59:59.999989: 1124906.6
            - 2019-10-14 23:59:59.999989: 1124906.6
            - 2019-10-15 23:59:59.999989: 1124906.6
            - 2019-10-16 23:59:59.999989: 1124906.6
            - 2019-10-17 23:59:59.999989: 1124906.6
            - 2019-10-18 23:59:59.999989: 1124906.6
            - 2019-10-21 23:59:59.999989: 1124906.6
            - 2019-10-22 23:59:59.999989: 1124906.6
            - 2019-10-23 23:59:59.999989: 1124906.6
            - 2019-10-24 23:59:59.999989: 1124906.6
            - 2019-10-25 23:59:59.999989: 1124906.6
            - 2019-10-28 23:59:59.999989: 1124906.6
            - 2019-10-29 23:59:59.999989: 1124906.6
            - 2019-10-30 23:59:59.999989: 1124906.6
            - 2019-10-31 23:59:59.999989: 1124906.6
            - 2019-11-01 23:59:59.999989: 1124906.6
            - 2019-11-04 23:59:59.999989: 1124906.6
            - 2019-11-05 23:59:59.999989: 1124906.6
            - 2019-11-06 23:59:59.999989: 1124906.6
            - 2019-11-07 23:59:59.999989: 1124906.6
            - 2019-11-08 23:59:59.999989: 1124906.6
            - 2019-11-11 23:59:59.999989: 1124906.6
            - 2019-11-12 23:59:59.999989: 1124906.6
            - 2019-11-13 23:59:59.999989: 1124906.6
            - 2019-11-14 23:59:59.999989: 1124906.6
            - 2019-11-15 23:59:59.999989: 1124906.6
            - 2019-11-18 23:59:59.999989: 1124906.6
            - 2019-11-19 23:59:59.999989: 1124906.6
            - 2019-11-20 23:59:59.999989: 1124906.6
            - 2019-11-21 23:59:59.999989: 1124906.6
            - 2019-11-22 23:59:59.999989: 1124906.6
            - 2019-11-25 23:59:59.999989: 1124906.6
            - 2019-11-26 23:59:59.999989: 1124906.6
            - 2019-11-27 23:59:59.999989: 1124906.6
            - 2019-11-28 23:59:59.999989: 1124906.6
            - 2019-11-29 23:59:59.999989: 1124906.6
            - 2019-12-02 23:59:59.999989: 1124906.6
            - 2019-12-03 23:59:59.999989: 1124906.6
            - 2019-12-04 23:59:59.999989: 1124906.6
            - 2019-12-05 23:59:59.999989: 1124906.6
            - 2019-12-06 23:59:59.999989: 1124906.6
            - 2019-12-09 23:59:59.999989: 1124906.6
            - 2019-12-10 23:59:59.999989: 1124906.6
            - 2019-12-11 23:59:59.999989: 1124906.6
            - 2019-12-12 23:59:59.999989: 1120634.6
            - 2019-12-13 23:59:59.999989: 1157678.6
            - 2019-12-16 23:59:59.999989: 1158386.6
            - 2019-12-17 23:59:59.999989: 1184744.6
            - 2019-12-18 23:59:59.999989: 1181894.6
            - 2019-12-19 23:59:59.999989: 1188308.6
            - 2019-12-20 23:59:59.999989: 1191158.6
            - 2019-12-23 23:59:59.999989: 1166222.6
            - 2019-12-24 23:59:59.999989: 1177622.6
            - 2019-12-25 23:59:59.999989: 1170500.6
            - 2019-12-26 23:59:59.999989: 1182608.6
            - 2019-12-27 23:59:59.999989: 1194008.6
            - 2019-12-30 23:59:59.999989: 1189730.6
            - 2019-12-31 23:59:59.999989: 1181186.6
        .......................................................................
        - pyfolio:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: 5
            - compression: 1
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - returns:
              - 2018-01-02 00:00:00: 0.0
              - 2018-01-03 00:00:00: 0.0
              - 2018-01-04 00:00:00: 0.0
              - 2018-01-05 00:00:00: 0.0
              - 2018-01-08 00:00:00: 0.0
              - 2018-01-09 00:00:00: 0.0
              - 2018-01-10 00:00:00: 0.0
              - 2018-01-11 00:00:00: 0.0
              - 2018-01-12 00:00:00: 0.0
              - 2018-01-15 00:00:00: 0.0
              - 2018-01-16 00:00:00: 0.0
              - 2018-01-17 00:00:00: 0.0
              - 2018-01-18 00:00:00: 0.0
              - 2018-01-19 00:00:00: 0.0
              - 2018-01-22 00:00:00: 0.0
              - 2018-01-23 00:00:00: 0.0
              - 2018-01-24 00:00:00: 0.0
              - 2018-01-25 00:00:00: 0.0
              - 2018-01-26 00:00:00: 0.0
              - 2018-01-29 00:00:00: 0.0
              - 2018-01-30 00:00:00: 0.0
              - 2018-01-31 00:00:00: 0.0
              - 2018-02-01 00:00:00: 0.0
              - 2018-02-02 00:00:00: 0.0
              - 2018-02-05 00:00:00: 0.0
              - 2018-02-06 00:00:00: 0.0
              - 2018-02-07 00:00:00: 0.0
              - 2018-02-08 00:00:00: 0.0
              - 2018-02-09 00:00:00: 0.0
              - 2018-02-12 00:00:00: 0.0
              - 2018-02-13 00:00:00: 0.0
              - 2018-02-14 00:00:00: 0.0
              - 2018-02-22 00:00:00: 0.0
              - 2018-02-23 00:00:00: 0.0
              - 2018-02-26 00:00:00: 0.0
              - 2018-02-27 00:00:00: 0.0
              - 2018-02-28 00:00:00: 0.0
              - 2018-03-01 00:00:00: 0.0
              - 2018-03-02 00:00:00: 0.0
              - 2018-03-05 00:00:00: 0.0
              - 2018-03-06 00:00:00: 0.0
              - 2018-03-07 00:00:00: 0.0
              - 2018-03-08 00:00:00: 0.0
              - 2018-03-09 00:00:00: 0.0
              - 2018-03-12 00:00:00: -0.009723000000000037
              - 2018-03-13 00:00:00: -0.0008129038642723518
              - 2018-03-14 00:00:00: -0.008192247986805068
              - 2018-03-15 00:00:00: -0.017332982801523622
              - 2018-03-16 00:00:00: -0.005879571444570297
              - 2018-03-19 00:00:00: 0.016056352131980756
              - 2018-03-20 00:00:00: -0.0008336079517164974
              - 2018-03-21 00:00:00: 0.006660042927583154
              - 2018-03-22 00:00:00: -0.01984079595896504
              - 2018-03-23 00:00:00: -0.03458778935968598
              - 2018-03-26 00:00:00: 0.0
              - 2018-03-27 00:00:00: 0.0
              - 2018-03-28 00:00:00: 0.0
              - 2018-03-29 00:00:00: 0.0
              - 2018-03-30 00:00:00: 0.0
              - 2018-04-02 00:00:00: 0.0
              - 2018-04-03 00:00:00: 0.0
              - 2018-04-04 00:00:00: 0.0
              - 2018-04-09 00:00:00: 0.0
              - 2018-04-10 00:00:00: 0.0
              - 2018-04-11 00:00:00: 0.03843942638025233
              - 2018-04-12 00:00:00: -0.026080986193457778
              - 2018-04-13 00:00:00: 0.004315167183398971
              - 2018-04-16 00:00:00: -0.028512354128679807
              - 2018-04-17 00:00:00: 0.0
              - 2018-04-18 00:00:00: 0.0
              - 2018-04-19 00:00:00: 0.0
              - 2018-04-20 00:00:00: 0.0
              - 2018-04-23 00:00:00: 0.0
              - 2018-04-24 00:00:00: 0.0
              - 2018-04-25 00:00:00: 0.0
              - 2018-04-26 00:00:00: 0.0
              - 2018-04-27 00:00:00: 0.0
              - 2018-05-02 00:00:00: 0.0
              - 2018-05-03 00:00:00: 0.0
              - 2018-05-04 00:00:00: 0.0
              - 2018-05-07 00:00:00: 0.0
              - 2018-05-08 00:00:00: 0.0
              - 2018-05-09 00:00:00: 0.0
              - 2018-05-10 00:00:00: 0.0
              - 2018-05-11 00:00:00: 0.0
              - 2018-05-14 00:00:00: 0.0
              - 2018-05-15 00:00:00: -0.005310335434366431
              - 2018-05-16 00:00:00: -0.01958543754254294
              - 2018-05-17 00:00:00: -0.007257831115706326
              - 2018-05-18 00:00:00: 0.012803941175036027
              - 2018-05-21 00:00:00: -0.0009052348437823543
              - 2018-05-22 00:00:00: -0.008131062869507488
              - 2018-05-23 00:00:00: -0.019135885939769892
              - 2018-05-24 00:00:00: -0.0037171873060979355
              - 2018-05-25 00:00:00: -0.0042935352455313325
              - 2018-05-28 00:00:00: 0.0
              - 2018-05-29 00:00:00: 0.0
              - 2018-05-30 00:00:00: 0.0
              - 2018-05-31 00:00:00: 0.0
              - 2018-06-01 00:00:00: 0.0
              - 2018-06-04 00:00:00: 0.0
              - 2018-06-05 00:00:00: 0.0
              - 2018-06-06 00:00:00: 0.0
              - 2018-06-07 00:00:00: 0.0
              - 2018-06-08 00:00:00: 0.0
              - 2018-06-11 00:00:00: 0.0
              - 2018-06-12 00:00:00: 0.0
              - 2018-06-13 00:00:00: 0.0
              - 2018-06-14 00:00:00: 0.0
              - 2018-06-15 00:00:00: 0.0
              - 2018-06-19 00:00:00: -0.016858105186437045
              - 2018-06-20 00:00:00: 0.0038113977845677383
              - 2018-06-21 00:00:00: -0.004748207911758562
              - 2018-06-22 00:00:00: -0.0009558201560811996
              - 2018-06-25 00:00:00: -0.04155816015690461
              - 2018-06-26 00:00:00: 0.0
              - 2018-06-27 00:00:00: 0.0
              - 2018-06-28 00:00:00: 0.0
              - 2018-06-29 00:00:00: 0.0
              - 2018-07-02 00:00:00: 0.0
              - 2018-07-03 00:00:00: 0.0
              - 2018-07-04 00:00:00: 0.0
              - 2018-07-05 00:00:00: 0.0
              - 2018-07-06 00:00:00: 0.0
