===============================================================================
Id,000012.XSHE,len,datetime,open,high,low,close,volume,openinterest,,len,datetime,open,high,low,close,volume,openinterest,PivotMultiTF,len,datetime,LinesCoupler_6,len,p,s1,s2,r1,r2,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000012.XSHE,
378,000012.XSHE,378,2019-07-23 23:59:59.999989,131.92,132.87,131.28,132.56,125714.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,378,737263.9999999999,LinesCoupler_6,378,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,378,1202921.25,1202921.25,BuySell,378,,,BuySell,18,,,DataTrades,378,,
379,000012.XSHE,379,2019-07-24 23:59:59.999989,132.56,134.15,132.56,133.83,160258.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,379,737264.9999999999,LinesCoupler_6,379,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,379,1202921.25,1202921.25,BuySell,379,,,BuySell,18,,,DataTrades,379,,
380,000012.XSHE,380,2019-07-25 23:59:59.999989,134.15,135.42,133.19,133.83,210194.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,380,737265.9999999999,LinesCoupler_6,380,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,380,1202921.25,1202921.25,BuySell,380,,,BuySell,18,,,DataTrades,380,,
381,000012.XSHE,381,2019-07-26 23:59:59.999989,134.15,134.78,133.19,134.15,154644.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,381,737266.9999999999,LinesCoupler_6,381,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,381,1202921.25,1202921.25,BuySell,381,,,BuySell,18,,,DataTrades,381,,
382,000012.XSHE,382,2019-07-29 23:59:59.999989,134.46,135.1,132.87,132.87,115820.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,382,737269.9999999999,LinesCoupler_6,382,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,382,1202921.25,1202921.25,BuySell,382,,,BuySell,18,,,DataTrades,382,,
383,000012.XSHE,383,2019-07-30 23:59:59.999989,132.87,135.1,132.87,133.51,186921.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,383,737270.9999999999,LinesCoupler_6,383,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,383,1202921.25,1202921.25,BuySell,383,,,BuySell,18,,,DataTrades,383,,
384,000012.XSHE,384,2019-07-31 23:59:59.999989,133.51,134.15,133.19,133.51,151039.0,0.0,,18,2019-06-28 23:59:59.999989,132.62,135.76,122.9,132.24,6258086.0,0.0,PivotMultiTF,384,737271.9999999999,LinesCoupler_6,384,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,384,1202921.25,1202921.25,BuySell,384,,,BuySell,18,,,DataTrades,384,,
385,000012.XSHE,385,2019-08-01 23:59:59.999989,133.51,134.15,131.92,132.24,188969.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,385,737272.9999999999,LinesCoupler_6,385,130.29999999999998,124.83999999999997,117.44,137.69999999999996,143.15999999999997,Broker,385,1202921.25,1202921.25,BuySell,385,,,BuySell,19,,,DataTrades,385,,
386,000012.XSHE,386,2019-08-02 23:59:59.999989,130.33,130.97,128.74,129.7,251538.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,386,737273.9999999999,LinesCoupler_6,386,134.57,128.64,123.76999999999998,139.44,145.37,Broker,386,1202921.25,1202921.25,BuySell,386,,,BuySell,19,,,DataTrades,386,,
387,000012.XSHE,387,2019-08-05 23:59:59.999989,129.38,130.33,127.15,127.47,225324.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,387,737276.9999999999,LinesCoupler_6,387,134.57,128.64,123.76999999999998,139.44,145.37,Broker,387,1202921.25,1202921.25,BuySell,387,,,BuySell,19,,,DataTrades,387,,
388,000012.XSHE,388,2019-08-06 23:59:59.999989,125.56,126.83,122.07,123.97,370852.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,388,737277.9999999999,LinesCoupler_6,388,134.57,128.64,123.76999999999998,139.44,145.37,Broker,388,1202921.25,1202921.25,BuySell,388,,,BuySell,19,,,DataTrades,388,,
389,000012.XSHE,389,2019-08-07 23:59:59.999989,124.29,124.93,123.66,123.97,115260.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,389,737278.9999999999,LinesCoupler_6,389,134.57,128.64,123.76999999999998,139.44,145.37,Broker,389,1202921.25,1202921.25,BuySell,389,,,BuySell,19,,,DataTrades,389,,
390,000012.XSHE,390,2019-08-08 23:59:59.999989,124.29,125.56,124.29,124.61,122067.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,390,737279.9999999999,LinesCoupler_6,390,134.57,128.64,123.76999999999998,139.44,145.37,Broker,390,1202921.25,1202921.25,BuySell,390,,,BuySell,19,,,DataTrades,390,,
391,000012.XSHE,391,2019-08-09 23:59:59.999989,125.56,125.88,122.38,122.7,140082.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,391,737280.9999999999,LinesCoupler_6,391,134.57,128.64,123.76999999999998,139.44,145.37,Broker,391,1202921.25,1202921.25,BuySell,391,,,BuySell,19,,,DataTrades,391,,
392,000012.XSHE,392,2019-08-12 23:59:59.999989,123.02,124.93,123.02,124.93,100196.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,392,737283.9999999999,LinesCoupler_6,392,134.57,128.64,123.76999999999998,139.44,145.37,Broker,392,1202921.25,1202921.25,BuySell,392,,,BuySell,19,,,DataTrades,392,,
393,000012.XSHE,393,2019-08-13 23:59:59.999989,123.97,124.61,123.66,123.97,75687.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,393,737284.9999999999,LinesCoupler_6,393,134.57,128.64,123.76999999999998,139.44,145.37,Broker,393,12809.25,1202921.25,BuySell,393,121.8051,,BuySell,19,,,DataTrades,393,,
394,000012.XSHE,394,2019-08-14 23:59:59.999989,125.25,125.88,123.97,124.29,138057.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,394,737285.9999999999,LinesCoupler_6,394,134.57,128.64,123.76999999999998,139.44,145.37,Broker,394,12809.25,1205993.25,BuySell,394,,,BuySell,19,,,DataTrades,394,,
395,000012.XSHE,395,2019-08-15 23:59:59.999989,122.7,123.97,121.43,123.66,166502.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,395,737286.9999999999,LinesCoupler_6,395,134.57,128.64,123.76999999999998,139.44,145.37,Broker,395,12809.25,1199945.25,BuySell,395,,,BuySell,19,,,DataTrades,395,,
396,000012.XSHE,396,2019-08-16 23:59:59.999989,123.66,124.61,122.7,123.97,140490.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,396,737287.9999999999,LinesCoupler_6,396,134.57,128.64,123.76999999999998,139.44,145.37,Broker,396,12809.25,1202921.25,BuySell,396,,,BuySell,19,,,DataTrades,396,,
397,000012.XSHE,397,2019-08-19 23:59:59.999989,127.79,131.28,127.79,130.33,613427.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,397,737290.9999999999,LinesCoupler_6,397,134.57,128.64,123.76999999999998,139.44,145.37,Broker,397,12809.25,1263977.2500000002,BuySell,397,,,BuySell,19,,,DataTrades,397,,
398,000012.XSHE,398,2019-08-20 23:59:59.999989,130.97,133.83,129.7,130.97,578654.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,398,737291.9999999999,LinesCoupler_6,398,134.57,128.64,123.76999999999998,139.44,145.37,Broker,398,12809.25,1270121.25,BuySell,398,,,BuySell,19,,,DataTrades,398,,
399,000012.XSHE,399,2019-08-21 23:59:59.999989,131.6,134.46,130.33,133.83,603242.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,399,737292.9999999999,LinesCoupler_6,399,134.57,128.64,123.76999999999998,139.44,145.37,Broker,399,12809.25,1297577.2500000002,BuySell,399,,,BuySell,19,,,DataTrades,399,,
400,000012.XSHE,400,2019-08-22 23:59:59.999989,134.78,135.74,132.24,135.42,572112.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,400,737293.9999999999,LinesCoupler_6,400,134.57,128.64,123.76999999999998,139.44,145.37,Broker,400,12809.25,1312841.25,BuySell,400,,,BuySell,19,,,DataTrades,400,,
401,000012.XSHE,401,2019-08-23 23:59:59.999989,135.42,135.42,132.24,133.51,403157.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,401,737294.9999999999,LinesCoupler_6,401,134.57,128.64,123.76999999999998,139.44,145.37,Broker,401,12809.25,1294505.25,BuySell,401,,,BuySell,19,,,DataTrades,401,,
402,000012.XSHE,402,2019-08-26 23:59:59.999989,130.97,139.23,130.33,137.64,758294.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,402,737297.9999999999,LinesCoupler_6,402,134.57,128.64,123.76999999999998,139.44,145.37,Broker,402,12809.25,1334153.25,BuySell,402,,,BuySell,19,,,DataTrades,402,,
403,000012.XSHE,403,2019-08-27 23:59:59.999989,137.32,138.91,135.42,136.69,807879.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,403,737298.9999999999,LinesCoupler_6,403,134.57,128.64,123.76999999999998,139.44,145.37,Broker,403,12809.25,1325033.25,BuySell,403,,,BuySell,19,,,DataTrades,403,,
404,000012.XSHE,404,2019-08-28 23:59:59.999989,136.05,136.69,134.15,134.46,380720.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,404,737299.9999999999,LinesCoupler_6,404,134.57,128.64,123.76999999999998,139.44,145.37,Broker,404,12809.25,1303625.25,BuySell,404,,,BuySell,19,,,DataTrades,404,,
405,000012.XSHE,405,2019-08-29 23:59:59.999989,134.46,136.05,133.83,134.15,297044.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,405,737300.9999999999,LinesCoupler_6,405,134.57,128.64,123.76999999999998,139.44,145.37,Broker,405,12809.25,1300649.25,BuySell,405,,,BuySell,19,,,DataTrades,405,,
406,000012.XSHE,406,2019-08-30 23:59:59.999989,135.42,135.42,130.97,132.24,316264.0,0.0,,19,2019-07-31 23:59:59.999989,134.15,140.5,129.7,133.51,5020645.0,0.0,PivotMultiTF,406,737301.9999999999,LinesCoupler_6,406,134.57,128.64,123.76999999999998,139.44,145.37,Broker,406,12809.25,1282313.25,BuySell,406,,,BuySell,19,,,DataTrades,406,,
407,000012.XSHE,407,2019-09-02 23:59:59.999989,131.92,135.42,131.6,135.1,334929.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,407,737304.9999999999,LinesCoupler_6,407,134.57,128.64,123.76999999999998,139.44,145.37,Broker,407,12809.25,1309769.25,BuySell,407,,,BuySell,20,,,DataTrades,407,,
408,000012.XSHE,408,2019-09-03 23:59:59.999989,135.1,136.69,134.46,135.74,305028.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,408,737305.9999999999,LinesCoupler_6,408,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,408,12809.25,1315913.25,BuySell,408,,,BuySell,20,,,DataTrades,408,,
409,000012.XSHE,409,2019-09-04 23:59:59.999989,135.74,136.69,134.78,136.69,358996.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,409,737306.9999999999,LinesCoupler_6,409,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,409,12809.25,1325033.25,BuySell,409,,,BuySell,20,,,DataTrades,409,,
410,000012.XSHE,410,2019-09-05 23:59:59.999989,138.28,139.55,136.05,136.05,602619.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,410,737307.9999999999,LinesCoupler_6,410,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,410,12809.25,1318889.25,BuySell,410,,,BuySell,20,,,DataTrades,410,,
411,000012.XSHE,411,2019-09-06 23:59:59.999989,136.69,137.64,135.74,136.37,284013.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,411,737308.9999999999,LinesCoupler_6,411,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,411,12809.25,1321961.25,BuySell,411,,,BuySell,20,,,DataTrades,411,,
412,000012.XSHE,412,2019-09-09 23:59:59.999989,137.32,137.96,136.69,137.64,318829.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,412,737311.9999999999,LinesCoupler_6,412,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,412,12809.25,1334153.25,BuySell,412,,,BuySell,20,,,DataTrades,412,,
413,000012.XSHE,413,2019-09-10 23:59:59.999989,136.69,137.64,135.42,136.69,341626.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,413,737312.9999999999,LinesCoupler_6,413,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,413,12809.25,1325033.25,BuySell,413,,,BuySell,20,,,DataTrades,413,,
414,000012.XSHE,414,2019-09-11 23:59:59.999989,137.64,137.96,136.05,137.01,315351.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,414,737313.9999999999,LinesCoupler_6,414,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,414,12809.25,1328105.25,BuySell,414,,,BuySell,20,,,DataTrades,414,,
415,000012.XSHE,415,2019-09-12 23:59:59.999989,137.32,144.0,136.05,142.41,1125589.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,415,737314.9999999999,LinesCoupler_6,415,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,415,12809.25,1379945.25,BuySell,415,,,BuySell,20,,,DataTrades,415,,
416,000012.XSHE,416,2019-09-16 23:59:59.999989,142.73,150.36,141.77,148.13,1319963.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,416,737318.9999999999,LinesCoupler_6,416,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,416,12809.25,1434857.25,BuySell,416,,,BuySell,20,,,DataTrades,416,,
417,000012.XSHE,417,2019-09-17 23:59:59.999989,148.13,148.13,142.41,144.0,746147.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,417,737319.9999999999,LinesCoupler_6,417,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,417,12809.25,1395209.25,BuySell,417,,,BuySell,20,,,DataTrades,417,,
418,000012.XSHE,418,2019-09-18 23:59:59.999989,144.64,146.86,140.82,141.46,664665.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,418,737320.9999999999,LinesCoupler_6,418,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,418,12809.25,1370825.25,BuySell,418,,,BuySell,20,,,DataTrades,418,,
419,000012.XSHE,419,2019-09-19 23:59:59.999989,142.09,146.54,141.46,146.54,729925.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,419,737321.9999999999,LinesCoupler_6,419,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,419,12809.25,1419593.25,BuySell,419,,,BuySell,20,,,DataTrades,419,,
420,000012.XSHE,420,2019-09-20 23:59:59.999989,147.18,147.81,144.0,144.64,579380.0,0.0,,20,2019-08-30 23:59:59.999989,133.51,139.23,121.43,132.24,7365817.0,0.0,PivotMultiTF,420,737322.9999999999,LinesCoupler_6,420,130.96666666666667,122.70333333333335,113.16666666666669,140.50333333333333,148.76666666666665,Broker,420,12809.25,1401353.25,BuySell,420,,,BuySell,20,,,DataTrades,420,,
